,Unnamed: 0,brand,guaranteed_authentic_brand,model_variant,core_model,price,negotiable_price,bezel_material,bezel_plated,case_material,case_plated,dial
2627,311,cartier,False,Standard,Panthère,5145.0,False,steel,False,steel,False,white
2629,313,cartier,False,Standard,Santos,7195.0,False,steel,False,steel,False,grey
2630,314,cartier,False,Standard,Unknown/Other,6190.0,False,white gold,False,white gold,False,pink
2631,315,cartier,False,Galbée,Santos,6200.0,False,steel,False,steel,False,white
2633,317,cartier,False,Standard,Santos 100,8500.0,False,steel,False,steel,False,white
2634,318,cartier,False,Standard,Tank,5000.0,False,steel,False,steel,False,silver
2635,319,cartier,False,Standard,Panthère,12919.0,False,yellow gold,False,yellow gold,False,white
2636,321,cartier,False,Standard,Santos,38750.0,True,yellow gold,False,yellow gold,False,white
2637,322,cartier,False,Standard,Tank Française,2900.0,True,steel,False,steel,False,white
2639,324,cartier,False,Standard,Santos,4500.0,False,steel,False,steel,False,white
2640,325,cartier,False,Standard,Ballon Bleu,12460.0,False,yellow gold,False,yellow gold,False,silver
2641,327,cartier,False,Standard,Tank Louis,11950.0,False,yellow gold,False,yellow gold,False,white
2642,328,cartier,False,Standard,Drive de Cartier,4950.0,False,steel,False,steel,False,white
2643,329,cartier,False,Standard,Tank Louis,7400.0,True,yellow gold,False,yellow gold,False,white
2644,330,cartier,False,Standard,Santos Dumont,6890.0,False,rose gold,False,steel,False,silver
2646,333,cartier,False,Galbée,Santos,5900.0,False,yellow gold,False,gold/steel,False,white
2647,334,cartier,False,Solo,Tank,3950.0,True,steel,False,steel,False,silver
2648,336,cartier,False,Standard,Santos,8495.0,False,yellow gold,False,gold/steel,False,grey
2649,337,cartier,True,Standard,Pasha,3113.0,False,steel,False,steel,False,white
2650,338,cartier,False,Standard,Ballon Bleu,5999.0,True,steel,False,steel,False,silver
2651,343,cartier,False,Standard,Tank Française,2999.0,False,steel,False,steel,False,white
2654,346,cartier,False,Anglaise,Tank,4800.0,True,steel,False,steel,False,silver
2656,351,cartier,False,Standard,Santos,8995.0,True,steel,False,steel,False,silver
2658,353,cartier,False,Standard,Panthère,13300.0,False,yellow gold,False,yellow gold,False,white
2659,354,cartier,False,Standard,Tank Américaine,20850.0,True,white gold,False,white gold,False,white
2661,357,cartier,False,Standard,Santos,7999.0,False,steel,False,steel,False,green
2665,361,cartier,False,Standard,Santos,15000.0,False,steel,False,steel,False,silver
2666,363,cartier,False,Standard,Panthère,10250.0,True,yellow gold,False,gold/steel,False,silver
2667,364,cartier,False,Standard,Ballon Bleu,4850.0,True,steel,False,steel,False,silver
2668,365,cartier,False,Standard,Roadster,3495.0,False,steel,False,steel,False,silver
2669,366,cartier,False,Standard,Santos,10800.0,True,steel,False,steel,False,silver
2670,367,cartier,False,Standard,Ballon Bleu,3995.0,True,steel,False,steel,False,silver
2671,369,cartier,False,Standard,Santos,8675.0,True,steel,False,steel,False,silver
2672,370,cartier,False,Solo,Tank,3750.0,False,steel,False,steel,False,white
2673,371,cartier,False,Standard,Tank Louis,8295.0,False,yellow gold,False,yellow gold,False,silver
2675,373,cartier,False,Standard,Rotonde de Cartier,118700.0,True,white gold,False,white gold,False,skeletonized
2676,375,cartier,False,Standard,Tank Louis,11699.0,True,yellow gold,False,yellow gold,False,red
2680,379,cartier,True,Standard,Santos,5713.0,False,yellow gold,False,gold/steel,False,white
2681,381,cartier,False,Standard,Santos,8000.0,False,steel,False,steel,False,green
2682,382,cartier,False,Standard,Ballon Bleu,4995.0,False,steel,False,steel,False,black
2683,383,cartier,False,Solo,Tank,3380.0,False,steel,False,steel,False,silver
2684,384,cartier,False,Standard,Santos 100,5950.0,False,steel,False,gold/steel,False,white
2685,385,cartier,False,Galbée,Santos,5500.0,False,steel,False,steel,False,white
2686,387,cartier,False,Standard,Santos,7550.0,False,steel,False,steel,False,green
2687,388,cartier,False,Solo,Tank,5290.0,True,yellow gold,False,yellow gold,False,white
2688,389,cartier,False,Standard,Santos 100,5995.0,True,steel,False,steel,False,white
2689,390,cartier,False,Standard,Baignoire,10999.0,True,rose gold,False,rose gold,False,silver
2690,391,cartier,False,Standard,Santos,7950.0,False,steel,False,steel,False,silver
2691,393,cartier,False,Standard,Santos,8500.0,False,steel,False,steel,False,black
2693,395,cartier,True,Solo,Tank,4360.0,False,steel,False,steel,False,white
2694,396,cartier,False,Standard,Santos,7799.0,True,steel,False,steel,False,green
2695,397,cartier,False,Galbée,Santos,4800.0,False,yellow gold,False,gold/steel,False,white
2699,402,cartier,False,Standard,Tank Française,4495.0,False,steel,False,gold/steel,False,silver
2700,403,cartier,False,Standard,Tank Louis,7500.0,False,yellow gold,False,yellow gold,False,white
2701,405,cartier,True,Standard,Santos Dumont,7793.0,False,steel,False,steel,False,green
2702,406,cartier,False,Galbée,Santos,4995.0,True,steel,False,steel,False,white
2703,407,cartier,False,Galbée,Santos,4470.0,False,yellow gold,False,steel,False,white
2704,408,cartier,False,Standard,Roadster,5295.0,False,steel,False,steel,False,silver
2706,410,cartier,False,Standard,Pasha,2999.0,True,steel,False,steel,False,pink
2707,411,cartier,False,Standard,Ronde Solo de Cartier,3000.0,True,steel,False,steel,False,silver
2708,412,cartier,False,Standard,Santos,37000.0,False,yellow gold,False,yellow gold,False,silver
2709,415,cartier,False,Standard,Santos,9899.0,True,yellow gold,False,steel,False,silver
2710,417,cartier,False,Standard,Roadster,27950.0,False,yellow gold,False,yellow gold,False,silver
2711,418,cartier,False,Standard,Panthère,19160.0,False,gem-set,False,yellow gold,False,white
2713,420,cartier,False,Standard,Ronde Solo de Cartier,2795.0,False,steel,False,steel,False,silver
2716,424,cartier,False,Standard,Santos,9099.0,False,steel,False,steel,False,green
2717,425,cartier,False,Standard,Santos,7990.0,True,steel,False,steel,False,blue
2718,426,cartier,False,Standard,Ballon Bleu,6400.0,False,steel,False,steel,False,blue
2719,427,cartier,False,Standard,Santos Dumont,8400.0,True,steel,False,steel,False,black
2720,428,cartier,False,Standard,Santos Dumont,7990.0,False,white gold,False,white gold,False,silver
2721,429,cartier,False,Standard,Santos,8395.0,True,steel,False,steel,False,grey
2722,430,cartier,False,Standard,Santos Dumont,4975.0,False,steel,False,steel,False,silver
2723,431,cartier,False,Standard,Panthère,6099.0,False,steel,False,steel,False,silver
2724,432,cartier,True,Standard,Pasha,19753.0,False,yellow gold,False,yellow gold,False,white
2726,435,cartier,False,Standard,Santos,11500.0,True,yellow gold,False,gold/steel,False,silver
2727,436,cartier,False,Standard,Santos Dumont,9995.0,True,rose gold,False,rose gold,False,white
2728,437,cartier,False,Standard,Santos 100,6500.0,True,steel,False,steel,False,white
2730,439,cartier,False,Standard,Santos Dumont,15289.0,False,yellow gold,False,yellow gold,False,grey
2731,441,cartier,False,Standard,Panthère,9749.0,True,yellow gold,False,gold/steel,False,white
2733,443,cartier,False,Standard,Santos,8350.0,False,steel,False,steel,False,black
2735,445,cartier,False,Standard,Santos Dumont,7750.0,True,steel,False,steel,False,silver
2740,451,cartier,False,Standard,Tank,6100.0,False,steel,False,steel,False,green
2741,453,cartier,False,Large,Santos,8250.0,False,steel,False,steel,False,green
2742,454,cartier,False,Standard,Panthère,5400.0,False,steel,False,steel,False,silver
2743,455,cartier,False,Standard,Baignoire,16500.0,False,yellow gold,False,yellow gold,False,silver
2744,456,cartier,False,Standard,Santos Dumont,8425.0,False,steel,False,steel,False,black
2747,459,cartier,False,Standard,Panthère,10999.0,True,yellow gold,False,gold/steel,False,silver
2748,460,cartier,False,Standard,Panthère,10350.0,False,yellow gold,False,gold/steel,False,white
2751,463,cartier,False,Standard,Roadster,6200.0,True,steel,False,steel,False,silver
2752,465,cartier,False,Standard,Santos,16100.0,True,yellow gold,False,yellow gold,False,white
2754,467,cartier,False,Standard,Santos,8274.0,False,steel,False,steel,False,grey
2756,469,cartier,False,Galbée,Santos,4500.0,True,steel,False,steel,False,silver
2758,472,cartier,False,Standard,Ballon Bleu,3490.0,True,steel,False,steel,False,white
2759,473,cartier,False,Standard,Santos,8000.0,True,steel,False,steel,False,green
2760,474,cartier,False,Galbée,Santos,3990.0,True,steel,False,steel,False,silver
2762,477,cartier,False,Standard,Roadster,3800.0,True,steel,False,steel,False,silver
2763,478,cartier,False,Standard,Tank,4990.0,True,steel,False,steel,False,white
2764,479,cartier,False,Standard,Panthère,6500.0,False,yellow gold,False,gold/steel,False,white
2765,480,cartier,False,Standard,Ballon Bleu,4495.0,False,steel,False,steel,False,silver
2766,481,cartier,False,Standard,Tank Française,5100.0,False,steel,False,steel,False,silver
2767,483,cartier,False,Standard,Unknown/Other,3900.0,True,steel,False,steel,False,silver
2769,486,cartier,False,Standard,Santos,8550.0,False,steel,False,steel,False,green
2774,494,cartier,False,Standard,Santos,11000.0,True,steel,False,steel,False,silver
2775,495,cartier,False,Standard,Panthère,9999.0,True,yellow gold,False,gold/steel,False,silver
2776,496,cartier,False,Standard,Tank Française,3500.0,True,steel,False,steel,False,white
2778,498,cartier,False,Standard,Ballon Bleu,6350.0,False,steel,False,steel,False,grey
2779,499,cartier,False,Standard,Panthère,7495.0,False,yellow gold,False,gold/steel,False,silver
2781,502,cartier,True,Standard,Tank Française,7273.0,False,yellow gold,False,yellow gold,False,champagne
2782,503,cartier,False,Standard,Santos,9497.0,False,steel,False,steel,False,blue
2784,505,cartier,False,Standard,Ballon Bleu,4349.0,False,steel,False,gold/steel,False,pink
2785,506,cartier,False,Standard,Ballon Bleu,4350.0,True,steel,False,steel,False,silver
2786,507,cartier,False,Standard,Ballon Bleu,22499.0,True,rose gold,False,rose gold,False,silver
2790,511,cartier,False,Standard,Ballon Bleu,7900.0,True,steel,False,steel,False,silver
2791,512,cartier,False,Standard,Tank Française,2950.0,False,steel,False,steel,False,silver
2796,518,cartier,False,Standard,Santos,4300.0,True,steel,False,steel,False,silver
2797,519,cartier,False,Standard,Roadster,5499.0,True,yellow gold,False,steel,False,pink
2798,521,cartier,False,MC,Tank,4950.0,False,steel,False,steel,False,blue
2799,522,cartier,False,Standard,Unknown/Other,3399.0,False,steel,False,steel,False,silver
2801,524,cartier,False,Standard,Ronde Solo de Cartier,2395.0,False,steel,False,steel,False,silver
2802,525,cartier,False,Standard,Ballon Bleu,18990.0,False,white gold,False,white gold,False,silver
2804,527,cartier,False,Standard,Tank Française,23500.0,True,steel,False,yellow gold,False,silver
2806,529,cartier,False,Standard,Unknown/Other,1475.0,True,gold,True,silver,False,gold
2809,532,cartier,False,Standard,Ballon Bleu,4995.0,False,steel,False,steel,False,blue
2811,534,cartier,False,Standard,Panthère,4925.0,False,steel,False,steel,False,silver
2813,536,cartier,False,Galbée,Santos,3595.0,True,steel,False,steel,False,white
2814,538,cartier,False,Solo,Tank,6985.0,False,yellow gold,False,yellow gold,False,silver
2815,539,cartier,False,Solo,Tank,2900.0,False,steel,False,steel,False,silver
2817,541,cartier,False,Standard,Pasha,12250.0,True,steel,False,steel,False,green
2818,542,cartier,False,Standard,Ballon Bleu,5400.0,False,steel,False,steel,False,silver
2819,543,cartier,False,Standard,Ballon Bleu,9999.0,True,steel,False,steel,False,silver
2820,544,cartier,False,Standard,Panthère,6200.0,False,yellow gold,False,gold/steel,False,white
2821,545,cartier,False,Standard,Santos,24225.0,True,steel,False,steel,False,skeletonized
2822,546,cartier,False,Galbée,Santos,6600.0,False,yellow gold,False,gold/steel,False,white
2825,550,cartier,False,Standard,Drive de Cartier,5350.0,False,steel,False,steel,False,silver
2826,551,cartier,False,Standard,Ballon Bleu,6600.0,False,steel,False,steel,False,silver
2829,554,cartier,False,Standard,Panthère,10395.0,True,gold/steel,False,gold/steel,False,silver
2830,555,cartier,False,Standard,Santos,7895.0,True,steel,False,steel,False,white
2831,557,cartier,False,Standard,Santos Dumont,5500.0,False,rose gold,False,gold/steel,False,silver
2832,560,cartier,False,Standard,Ballon Bleu,7200.0,False,steel,False,steel,False,silver
2833,561,cartier,False,Standard,Santos Dumont,9250.0,True,white gold,False,white gold,False,silver
2835,565,cartier,False,Standard,Santos,15200.0,True,yellow gold,False,gold/steel,False,silver
2836,567,cartier,False,Standard,Santos Dumont,8650.0,True,steel,False,steel,False,silver
2839,572,cartier,False,Standard,Santos,8000.0,True,steel,False,steel,False,silver
2841,575,cartier,False,Standard,Unknown/Other,3350.0,False,steel,False,steel,False,silver
2842,576,cartier,False,Standard,Roadster,6600.0,True,yellow gold,False,gold/steel,False,black
2843,577,cartier,False,Standard,Unknown/Other,3500.0,True,yellow gold,False,gold/steel,False,champagne
2845,579,cartier,True,Galbée,Santos,6753.0,False,yellow gold,False,gold/steel,False,champagne
2848,583,cartier,False,Standard,Santos,10595.0,False,yellow gold,False,steel,False,silver
2849,584,cartier,False,Standard,Santos,4000.0,True,yellow gold,False,gold/steel,False,white
2853,588,cartier,False,C,Pasha,2229.0,False,steel,False,steel,False,silver
2854,589,cartier,False,Standard,Tank Américaine,6299.0,False,steel,False,steel,False,silver
2856,591,cartier,False,Standard,Roadster,5499.0,True,steel,False,steel,False,silver
2857,593,cartier,False,Standard,Santos 100,4600.0,False,steel,False,steel,False,white
2859,595,cartier,False,Standard,Panthère,7950.0,True,yellow gold,False,steel,False,silver
2862,599,cartier,False,Standard,Santos,11978.0,False,steel,False,steel,False,green
2863,600,cartier,False,Standard,Ballon Bleu,4195.0,False,steel,False,steel,False,silver
2864,601,cartier,False,Standard,Pasha,7495.0,True,steel,False,steel,False,white
2867,605,cartier,False,Standard,Santos Dumont,20850.0,False,steel,False,steel,False,skeletonized
2872,611,cartier,False,Standard,Panthère,10636.0,True,white gold,False,white gold,False,white
2873,612,cartier,False,Divan,Tank,6500.0,True,yellow gold,False,yellow gold,False,champagne
2876,615,cartier,False,Standard,Tank Américaine,5350.0,True,white gold,False,white gold,False,blue
2877,616,cartier,False,Standard,Pasha,8575.0,True,steel,False,steel,False,silver
2878,618,cartier,True,Standard,Ballon Bleu,13513.0,False,rose gold,False,rose gold,False,silver
2880,620,cartier,True,Standard,Panthère,12472.0,False,yellow gold,False,yellow gold,False,champagne
2883,624,cartier,False,Standard,Santos,7600.0,True,steel,False,steel,False,green
2884,625,cartier,False,Standard,Santos,7550.0,True,steel,False,steel,False,blue
2885,626,cartier,False,Standard,Santos,6995.0,False,steel,False,steel,False,silver
2887,629,cartier,False,Standard,Santos Dumont,3500.0,True,steel,False,steel,False,silver
2888,630,cartier,False,Anglaise,Tank,6150.0,False,steel,False,steel,False,silver
2897,5,breitling,False,Old,Navitimer,5450.0,True,yellow gold,False,steel,False,blue
2909,17,breitling,False,Standard,Transocean Chronograph,7000.0,True,rose gold,False,gold/steel,False,brown
2915,23,breitling,False,Standard,Navitimer,4850.0,True,steel,False,steel,False,blue
2918,26,breitling,False,Standard,Superocean Heritage II,3600.0,False,ceramic,False,steel,False,black
2919,27,breitling,False,Standard,Superocean,4995.0,True,ceramic,False,bronze,False,green
2922,30,breitling,False,Standard,Chronomat,4495.0,False,steel,False,steel,False,grey
2927,35,breitling,False,Standard,Colt,3699.0,True,steel,False,steel,False,black
2931,39,breitling,False,Standard,Avenger,5395.0,False,ceramic,False,ceramic,False,black
2932,40,breitling,False,Standard,Superocean Heritage II,3890.0,True,steel,False,steel,False,black
2936,44,breitling,False,Standard,Superocean Heritage II,3695.0,False,ceramic,False,steel,False,blue
2942,50,breitling,False,Standard,Superocean,3395.0,False,ceramic,False,steel,False,blue
2943,51,breitling,False,Standard,Navitimer,4495.0,True,steel,False,steel,False,black
2946,54,breitling,False,Standard,Superocean,3200.0,True,steel,False,steel,False,black
2953,62,breitling,False,Standard,Aerospace,2495.0,False,titanium,False,titanium,False,black
2954,63,breitling,False,Standard,Transocean Chronograph,4200.0,False,steel,False,steel,False,black
2957,66,breitling,False,Standard,Superocean,3400.0,False,ceramic,False,steel,False,black
