,negotiable_price,price,guaranteed_authentic_brand,brand,case_plated,case_material,bezel_plated,bezel_material,bracelet_plated,bracelet_material,clasp_plated,clasp_material,dial,core_model,model_variant,year_of_production,is_year_of_production_estimate,age_in_years_2026,original_box,original_papers,movement,clasp,number_of_jewels
3716,True,134900,False,audemars piguet,False,white gold,False,,False,rubber,False,,blue,Code 11.59,Standard,2025,False,1,1.0,1.0,automatic,,
3717,True,20772,False,audemars piguet,False,,False,,False,rubber,False,,,Royal Oak Offshore,Chronograph,2015,False,11,1.0,1.0,automatic,,
3718,False,,False,audemars piguet,False,white gold,False,white gold,False,white gold,False,white gold,white,Royal Oak Offshore,Chronograph,2025,False,1,1.0,1.0,automatic,fold clasp,
3719,False,33000,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,blue,Royal Oak Offshore,Chronograph,,False,,1.0,1.0,automatic,double-fold clasp,59
3720,False,36220,False,audemars piguet,False,rose gold,False,,False,leather,False,,black,Royal Oak,Automatic,2010,True,16,1.0,1.0,automatic,,
3721,True,19000,False,audemars piguet,False,steel,False,,False,rubber,False,,black,Royal Oak Offshore,Diver,2015,False,11,1.0,1.0,automatic,,
3722,False,15970,False,audemars piguet,False,steel,False,steel,False,leather,False,steel,black,Royal Oak,Standard,1994,True,32,0.0,1.0,automatic,fold clasp,
3723,False,19995,False,audemars piguet,False,steel,False,steel,False,rubber,False,steel,black,Royal Oak Offshore,Lady,2015,True,11,0.0,1.0,automatic,fold clasp,
3724,True,82500,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,blue,Royal Oak Jumbo,Standard,2022,True,4,1.0,1.0,automatic,fold clasp,33
3725,False,175000,False,audemars piguet,False,titanium,False,titanium,False,titanium,False,titanium,blue,Royal Oak,Tourbillon,2024,True,2,1.0,1.0,automatic,fold clasp,
3726,False,37999,False,audemars piguet,False,ceramic,False,ceramic,False,rubber,False,titanium,green,Royal Oak Offshore,Chronograph,2020,True,6,1.0,1.0,automatic,buckle,59
3727,True,52750,False,audemars piguet,False,steel,False,,False,steel,False,,black,Royal Oak,Chronograph,2022,True,4,1.0,1.0,automatic,,
3728,True,40950,False,audemars piguet,False,steel,False,,False,rubber,False,,blue,Royal Oak Offshore,Chronograph,2023,False,3,1.0,1.0,automatic,,
3729,True,91800,False,audemars piguet,False,yellow gold,False,yellow gold,False,yellow gold,False,yellow gold,gold,Royal Oak,Mini,2025,False,1,1.0,1.0,quartz,fold clasp,4
3730,True,21249,False,audemars piguet,False,steel,False,steel,False,rubber,False,steel,blue,Code 11.59,Standard,2025,False,1,1.0,1.0,automatic,buckle,32
3731,False,98000,False,audemars piguet,False,yellow gold,False,yellow gold,False,yellow gold,False,yellow gold,gold,Royal Oak,Mini,2025,False,1,1.0,1.0,quartz,fold clasp,
3732,False,24500,False,audemars piguet,False,steel,False,ceramic,False,rubber,False,steel,champagne,Royal Oak Offshore,Chronograph,,False,,1.0,1.0,automatic,buckle,59
3733,False,21500,False,audemars piguet,False,steel,False,steel,False,silicon,False,steel,white,Royal Oak Offshore,Chronograph,2009,True,17,1.0,1.0,automatic,fold clasp,59
3734,True,22000,False,audemars piguet,False,steel,False,,False,rubber,False,,black,Royal Oak Offshore,Chronograph,2017,True,9,1.0,1.0,automatic,,
3735,False,35000,False,audemars piguet,False,rose gold,False,rose gold,False,alligator skin,False,rose gold,blue,Code 11.59,Standard,2025,False,1,1.0,1.0,automatic,buckle,29
3736,False,103500,False,audemars piguet,False,rose gold,False,rose gold,False,rose gold,False,rose gold,blue,Royal Oak,Automatic,2025,False,1,1.0,1.0,automatic,fold clasp,32
3737,True,36995,False,audemars piguet,False,steel,False,,False,rubber,False,,brown,Royal Oak Offshore,Chronograph,2023,False,3,1.0,1.0,automatic,,
3738,False,116999,False,audemars piguet,False,rose gold,False,,False,rose gold,False,,black,Royal Oak,Chronograph,2022,False,4,1.0,1.0,automatic,fold clasp,
3739,True,42875,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,silver,Royal Oak,Standard,2022,True,4,1.0,1.0,automatic,fold clasp,29
3740,True,32595,False,audemars piguet,False,titanium,False,titanium,False,rubber,False,titanium,grey,Royal Oak Offshore,Chronograph,2013,False,13,1.0,1.0,automatic,buckle,59
3741,False,,False,audemars piguet,False,steel,False,,False,steel,False,,grey,Royal Oak,Automatic,2022,False,4,1.0,1.0,automatic,,
3742,True,20261,False,audemars piguet,False,steel,False,,False,,False,,silver,Royal Oak Offshore,Chronograph,,False,,1.0,1.0,automatic,,
3743,False,36500,False,audemars piguet,False,ceramic,False,white gold,False,rubber,False,white gold,grey,Code 11.59,Standard,2024,False,2,1.0,1.0,automatic,buckle,40
3744,False,8999,False,audemars piguet,False,steel,False,steel,False,crocodile skin,False,steel,silver,Royal Oak,Standard,2007,False,19,0.0,1.0,quartz,fold clasp,
3745,True,53500,False,audemars piguet,False,gold/steel,False,rose gold,False,gold/steel,False,gold/steel,silver,Royal Oak,Automatic,2025,False,1,1.0,1.0,automatic,fold clasp,29
3746,False,56000,False,audemars piguet,False,steel,False,,False,steel,False,,white,Royal Oak,Chronograph,2023,False,3,1.0,1.0,automatic,,
3747,True,44800,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,black,Royal Oak,Standard,2020,False,6,1.0,1.0,automatic,double-fold clasp,32
3748,False,,False,audemars piguet,False,rose gold,False,rose gold,False,,False,rose gold,blue,Code 11.59,Standard,2024,False,2,1.0,1.0,automatic,buckle,
3749,False,36000,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,silver,Royal Oak,Chronograph,,False,,0.0,1.0,automatic,double-fold clasp,37
3750,True,47500,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,white,Royal Oak,Standard,2024,False,2,1.0,1.0,automatic,fold clasp,32
3751,True,34995,False,audemars piguet,False,steel,False,,False,steel,False,,black,Royal Oak,Automatic,2017,False,9,1.0,1.0,automatic,,
3752,False,49600,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,white,Royal Oak,Standard,,False,,1.0,1.0,automatic,fold clasp,32
3753,True,28500,False,audemars piguet,False,ceramic,False,ceramic,False,rubber,False,titanium,grey,Royal Oak Offshore,Chronograph,2016,False,10,1.0,1.0,automatic,buckle,59
3754,False,78950,False,audemars piguet,False,rose gold,False,rose gold,False,rose gold,False,rose gold,black,Royal Oak,Standard,2021,False,5,1.0,1.0,automatic,double-fold clasp,32
3755,True,36500,False,audemars piguet,False,steel,False,ceramic,False,rubber,False,steel,brown,Royal Oak Offshore,Chronograph,2022,False,4,1.0,1.0,automatic,buckle,40
3756,True,52300,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,silver,Royal Oak,Chronograph,2024,False,2,1.0,1.0,automatic,fold clasp,40
3757,True,215850,False,audemars piguet,False,yellow gold,False,yellow gold,False,yellow gold,False,yellow gold,green,Royal Oak,Chronograph,2021,False,5,1.0,1.0,automatic,fold clasp,37
3758,True,31850,False,audemars piguet,False,titanium,False,,False,rubber,False,,black,Royal Oak Offshore,Chronograph,2012,False,14,1.0,1.0,automatic,,
3759,False,78000,False,audemars piguet,False,white gold,False,,False,white gold,False,,,Unknown/Other,Standard,,False,,0.0,1.0,automatic,,
3760,False,29999,False,audemars piguet,False,,False,,False,,False,,grey,Royal Oak Offshore,Chronograph,,False,,1.0,1.0,automatic,buckle,
3761,False,90000,False,audemars piguet,False,rose gold,False,rose gold,False,rubber,False,rose gold,blue,Royal Oak Offshore,Lady,2023,False,3,1.0,1.0,automatic,,
3762,False,25993,True,audemars piguet,False,titanium,False,ceramic,False,rubber,False,,grey,Royal Oak Offshore,Chronograph,,False,,0.0,1.0,automatic,,
3763,False,43799,False,audemars piguet,False,steel,False,,False,,False,,white,Royal Oak,Standard,2023,False,3,1.0,1.0,,,
3764,False,,False,audemars piguet,False,rose gold,False,rose gold,False,rose gold,False,rose gold,purple,Royal Oak,Chronograph,2025,False,1,1.0,1.0,automatic,fold clasp,37
3765,False,34312,True,audemars piguet,False,steel,False,steel,False,steel,False,,black,Royal Oak,Automatic,,False,,1.0,1.0,automatic,,
3766,False,61598,False,audemars piguet,False,,False,,False,,False,,silver,Royal Oak,Chronograph,2021,False,5,1.0,1.0,automatic,fold clasp,
3767,False,48170,False,audemars piguet,False,steel,False,steel,False,steel,False,,blue,Royal Oak,Standard,2022,False,4,1.0,1.0,automatic,fold clasp,
3768,False,30250,False,audemars piguet,False,white gold,False,white gold,False,rubber,False,white gold,blue,Code 11.59,Standard,2022,False,4,1.0,1.0,automatic,buckle,40
3769,True,31920,False,audemars piguet,False,rose gold,False,,False,leather,False,,white,Unknown/Other,Standard,2004,True,22,1.0,1.0,automatic,,
3770,True,103500,False,audemars piguet,False,rose gold,False,rose gold,False,rose gold,False,rose gold,silver,Royal Oak,Automatic,2025,False,1,1.0,1.0,automatic,fold clasp,29
3771,False,39495,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,white,Royal Oak,Automatic,2021,False,5,1.0,1.0,automatic,fold clasp,40
3772,True,126000,False,audemars piguet,False,rose gold,False,,False,,False,,,Royal Oak,Tourbillon,2010,False,16,1.0,1.0,manual winding,,
3773,False,19753,True,audemars piguet,False,steel,False,steel,False,rubber,False,,blue,Royal Oak Offshore,Chronograph,,False,,0.0,1.0,automatic,,
3774,False,,False,audemars piguet,False,rose gold,False,,False,crocodile skin,False,rose gold,black,Royal Oak,Automatic,2022,False,4,1.0,1.0,automatic,fold clasp,32
3775,False,22497,False,audemars piguet,False,ceramic,False,ceramic,False,textile,False,titanium,black,Royal Oak Offshore,Standard,2013,True,13,0.0,1.0,automatic,buckle,50
3776,False,22500,False,audemars piguet,False,steel,False,steel,False,leather,False,steel,grey,Royal Oak Offshore,Chronograph,2018,False,8,1.0,1.0,automatic,buckle,59
3777,True,186300,False,audemars piguet,False,white gold,False,white gold,False,white gold,False,white gold,skeletonized,Royal Oak,Double Balance Wheel Openworked,2025,False,1,1.0,1.0,automatic,fold clasp,38
3778,True,27495,False,audemars piguet,False,steel,False,steel,False,rubber,False,steel,grey,Royal Oak Offshore,Diver,2025,False,1,1.0,1.0,automatic,buckle,32
3779,False,74950,False,audemars piguet,False,rose gold,False,rose gold,False,rose gold,False,rose gold,silver,Royal Oak,Chronograph,,False,,1.0,1.0,automatic,fold clasp,37
3780,True,22000,False,audemars piguet,False,titanium,False,ceramic,False,rubber,False,titanium,grey,Royal Oak Offshore,Chronograph,2017,False,9,1.0,1.0,automatic,buckle,59
3781,False,38999,False,audemars piguet,False,rose gold,False,titanium,False,rubber,False,rose gold,grey,Royal Oak Offshore,Diver,2019,True,7,1.0,1.0,automatic,buckle,40
3782,True,27849,False,audemars piguet,False,steel,False,steel,False,rubber,False,steel,blue,Code 11.59,Standard,,False,,1.0,1.0,automatic,buckle,40
3783,True,52700,False,audemars piguet,False,gold/steel,False,rose gold,False,gold/steel,False,gold/steel,silver,Royal Oak,Lady,,False,,1.0,1.0,quartz,fold clasp,7
3784,True,87000,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,blue,Royal Oak Jumbo,Thin Blue,2024,False,2,1.0,1.0,automatic,fold clasp,33
3785,False,87980,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,blue,Royal Oak Jumbo,Standard,2025,False,1,1.0,1.0,automatic,fold clasp,33
3786,True,20950,False,audemars piguet,False,steel,False,,False,rubber,False,steel,silver,Royal Oak Offshore,Chronograph,2010,False,16,1.0,1.0,automatic,,
3787,False,41699,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,grey,Royal Oak,Standard,2020,False,6,1.0,1.0,automatic,fold clasp,32
3788,False,27033,True,audemars piguet,False,steel,False,steel,False,steel,False,,black,Royal Oak,Dual Time,,False,,1.0,1.0,automatic,,
3789,False,135950,False,audemars piguet,False,steel,False,platinum,False,platinum,False,,black,Royal Oak,Perpetual Calendar,,False,,1.0,1.0,automatic,fold clasp,
3790,True,27900,False,audemars piguet,False,steel,False,steel,False,rubber,False,steel,green,Royal Oak Offshore,Diver,,False,,1.0,1.0,automatic,buckle,32
3791,True,37549,False,audemars piguet,False,rose gold,False,rose gold,False,rubber,False,rose gold,grey,Royal Oak Offshore,Chronograph,,False,,1.0,1.0,automatic,buckle,59
3792,True,84800,False,audemars piguet,False,titanium,False,platinum,False,titanium,False,titanium,grey,Royal Oak,Chronograph,2019,True,7,1.0,1.0,automatic,fold clasp,37
3793,False,60450,False,audemars piguet,False,rose gold,False,rose gold,False,rubber,False,rose gold,white,Royal Oak Offshore,Chronograph,2017,False,9,0.0,1.0,automatic,buckle,59
3794,True,29997,False,audemars piguet,False,steel,False,steel,False,textile,False,steel,brown,Code 11.59,Standard,2024,False,2,1.0,1.0,automatic,buckle,
3795,True,73600,False,audemars piguet,False,rose gold,False,rose gold,False,,False,rose gold,blue,Royal Oak,Automatic,2025,False,1,1.0,1.0,automatic,fold clasp,32
3796,False,38962,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,grey,Royal Oak,Automatic,,False,,1.0,1.0,automatic,fold clasp,40
3797,True,38512,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,grey,Royal Oak,Automatic,,False,,0.0,1.0,automatic,fold clasp,40
3798,True,43900,False,audemars piguet,False,yellow gold,False,,False,yellow gold,False,yellow gold,white,Royal Oak,Dual Time,,False,,0.0,1.0,automatic,fold clasp,
3799,False,36997,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,silver,Royal Oak,Automatic,2016,False,10,1.0,1.0,automatic,fold clasp,40
3800,False,45000,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,grey,Royal Oak,Automatic,2020,True,6,1.0,1.0,automatic,fold clasp,40
3801,False,40290,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,grey,Royal Oak,Automatic,,False,,1.0,1.0,automatic,fold clasp,40
3802,False,40250,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,silver,Royal Oak,Automatic,,False,,1.0,1.0,automatic,fold clasp,40
3803,False,39900,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,silver,Royal Oak,Automatic,,False,,1.0,1.0,automatic,fold clasp,40
3804,True,36189,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,grey,Royal Oak,Automatic,,False,,0.0,1.0,automatic,fold clasp,40
3805,False,59595,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,blue,Royal Oak,Automatic,2025,False,1,1.0,1.0,automatic,fold clasp,32
3806,False,32232,True,audemars piguet,False,steel,False,steel,False,steel,False,,white,Royal Oak,Automatic,,False,,0.0,1.0,automatic,,
3807,False,94995,False,audemars piguet,False,rose gold,False,rose gold,False,rose gold,False,rose gold,blue,Royal Oak,Chronograph,2020,False,6,1.0,1.0,automatic,fold clasp,37
3808,False,60000,False,audemars piguet,False,rose gold,False,rose gold,False,crocodile skin,False,rose gold,blue,Code 11.59,Standard,,False,,1.0,1.0,automatic,fold clasp,38
3809,False,33375,False,audemars piguet,False,rose gold,False,rose gold,False,textile,False,rose gold,blue,Code 11.59,Standard,2022,False,4,1.0,1.0,automatic,buckle,
3810,False,35000,False,audemars piguet,False,titanium,False,,False,rubber,False,,blue,Royal Oak Offshore,Chronograph,2021,False,5,1.0,1.0,automatic,buckle,40
3811,False,28850,False,audemars piguet,False,titanium,False,ceramic,False,rubber,False,titanium,grey,Royal Oak Offshore,Chronograph,,False,,1.0,1.0,automatic,buckle,59
3812,False,56499,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,blue,Royal Oak,Automatic,2022,False,4,1.0,1.0,automatic,fold clasp,32
3813,False,19499,False,audemars piguet,False,steel,False,ceramic,False,rubber,False,steel,silver,Royal Oak Offshore,Chronograph,2012,False,14,0.0,1.0,automatic,buckle,59
3814,True,41475,False,audemars piguet,False,titanium,False,titanium,False,titanium,False,titanium,grey,Royal Oak Offshore,Chronograph,2023,False,3,1.0,1.0,automatic,fold clasp,40
3815,True,26550,False,audemars piguet,False,steel,False,ceramic,False,rubber,False,steel,black,Royal Oak Offshore,Chronograph,2021,False,5,1.0,1.0,automatic,buckle,59
3816,False,38000,False,audemars piguet,False,steel,False,ceramic,False,rubber,False,steel,black,Royal Oak Offshore,Chronograph,2023,False,3,1.0,1.0,automatic,buckle,40
3817,True,21095,False,audemars piguet,False,steel,False,steel,False,rubber,False,steel,blue,Royal Oak Offshore,Chronograph,2017,False,9,1.0,1.0,automatic,buckle,59
3818,True,39875,False,audemars piguet,False,gold/steel,False,rose gold,False,gold/steel,False,gold/steel,silver,Royal Oak,Lady,,False,,1.0,1.0,quartz,fold clasp,7
3819,True,11950,False,audemars piguet,False,yellow gold,False,,False,leather,False,yellow gold,silver,Millenary,Standard,1997,False,29,1.0,1.0,automatic,buckle,
3820,False,65925,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,blue,Royal Oak Jumbo,Standard,,False,,1.0,1.0,automatic,double-fold clasp,36
3821,True,32995,False,audemars piguet,False,rose gold,False,ceramic,False,rubber,False,rose gold,black,Royal Oak Offshore,Chronograph,2014,False,12,1.0,1.0,automatic,buckle,59
3822,True,51400,False,audemars piguet,False,rose gold,False,rose gold,False,rubber,False,rose gold,black,Royal Oak,Standard,2021,False,5,1.0,1.0,automatic,fold clasp,32
3823,False,37000,False,audemars piguet,False,titanium,False,titanium,False,rubber,False,titanium,blue,Royal Oak Offshore,Chronograph,2024,False,2,1.0,1.0,automatic,buckle,40
3824,True,47995,False,audemars piguet,False,steel,False,steel,False,steel,False,steel,silver,Royal Oak,Chronograph,2022,False,4,1.0,1.0,automatic,double-fold clasp,37
